source	target	MI	distance	row_num	interaction_type
ENSG00000163938	ENSG00000177479	0.147331	3762335	8830	Inter-Cytoband
ENSG00000095906	ENSG00000167967	0.147328	440665	8831	Intra-Cytoband
ENSG00000054611	ENSG00000100030	0.147326	25008117	8832	Inter-Cytoband
ENSG00000111880	ENSG00000135316	0.147323	3002487	8833	Inter-Cytoband
ENSG00000117118	ENSG00000159363	0.147323	32764	8834	Intra-Cytoband
ENSG00000136738	ENSG00000151657	0.147318	9893163	8835	Inter-Cytoband
ENSG00000115685	ENSG00000115694	0.147317	343098	8836	Intra-Cytoband
ENSG00000244242	ENSG00000250644	0.147314	2411	8837	Intra-Cytoband
ENSG00000135535	ENSG00000135587	0.147311	74249	8838	Intra-Cytoband
ENSG00000104714	ENSG00000241852	0.14731	21984855	8839	Inter-Cytoband
ENSG00000148660	ENSG00000213551	0.147308	629139	8840	Intra-Cytoband
ENSG00000181555	ENSG00000185219	0.147301	2584709	8841	Intra-Cytoband
ENSG00000108963	ENSG00000167720	0.147298	273273	8842	Intra-Cytoband
ENSG00000132376	ENSG00000167740	0.147292	2648597	8843	Inter-Cytoband
ENSG00000168329	ENSG00000175857	0.147292	NA	8844	Trans
ENSG00000166233	ENSG00000185787	0.147291	6336161	8845	Inter-Cytoband
ENSG00000175376	ENSG00000175467	0.14729	34856	8846	Intra-Cytoband
ENSG00000108591	ENSG00000170291	0.147289	10836470	8847	Inter-Cytoband
ENSG00000079459	ENSG00000154359	0.147285	926321	8848	Intra-Cytoband
ENSG00000134444	ENSG00000154832	0.147284	11904912	8849	Inter-Cytoband
ENSG00000081019	ENSG00000116752	0.147281	805725	8850	Intra-Cytoband
ENSG00000137807	ENSG00000198826	0.147275	36799102	8851	Inter-Cytoband
ENSG00000170631	ENSG00000185803	0.147274	576223	8852	Intra-Cytoband
ENSG00000063177	ENSG00000136942	0.147273	NA	8853	Trans
ENSG00000092201	ENSG00000129484	0.147268	1007890	8854	Intra-Cytoband
ENSG00000179562	ENSG00000221909	0.147262	28034310	8855	Inter-Cytoband
ENSG00000104907	ENSG00000179271	0.147259	151783	8857	Intra-Cytoband
ENSG00000075218	ENSG00000183856	0.147259	NA	8856	Trans
ENSG00000167842	ENSG00000178971	0.147252	2738536	8860	Inter-Cytoband
ENSG00000035499	ENSG00000237649	0.147252	NA	8858	Trans
ENSG00000100030	ENSG00000241973	0.147252	1046809	8859	Inter-Cytoband
ENSG00000184857	ENSG00000205937	0.147244	6527268	8861	Inter-Cytoband
ENSG00000170043	ENSG00000178921	0.147241	317273	8862	Intra-Cytoband
ENSG00000185252	ENSG00000215193	0.147241	2316195	8863	Intra-Cytoband
ENSG00000134452	ENSG00000151461	0.147233	6029819	8864	Inter-Cytoband
ENSG00000112110	ENSG00000197081	0.147232	179287	8865	Intra-Cytoband
ENSG00000028310	ENSG00000049656	0.147227	467453	8866	Intra-Cytoband
ENSG00000130348	ENSG00000168438	0.147223	3550563	8867	Intra-Cytoband
ENSG00000107566	ENSG00000155229	0.147221	2691770	8868	Inter-Cytoband
ENSG00000166579	ENSG00000167699	0.14721	7656034	8869	Inter-Cytoband
ENSG00000100207	ENSG00000100395	0.147208	954808	8870	Intra-Cytoband
ENSG00000100335	ENSG00000128272	0.147208	20263	8871	Intra-Cytoband
ENSG00000133119	ENSG00000244754	0.147205	1385632	8872	Inter-Cytoband
ENSG00000139718	ENSG00000177169	0.147195	10090471	8873	Inter-Cytoband
ENSG00000155975	ENSG00000186918	0.147194	11099014	8874	Inter-Cytoband
ENSG00000172081	ENSG00000198858	0.147188	1174535	8875	Intra-Cytoband
ENSG00000132361	ENSG00000161956	0.147185	4872489	8876	Inter-Cytoband
ENSG00000103502	ENSG00000149932	0.147176	82528	8877	Intra-Cytoband
ENSG00000165487	ENSG00000196199	0.14717	1859010	8878	Intra-Cytoband
ENSG00000168028	ENSG00000188846	0.147162	1050603	8879	Intra-Cytoband
ENSG00000125107	ENSG00000141076	0.147159	10611340	8880	Inter-Cytoband
ENSG00000125304	ENSG00000150403	0.147157	14044684	8881	Inter-Cytoband
ENSG00000149743	ENSG00000149761	0.147156	2142	8882	Intra-Cytoband
ENSG00000114686	ENSG00000138246	0.147155	955314	8883	Intra-Cytoband
ENSG00000132510	ENSG00000178971	0.14715	384917	8884	Intra-Cytoband
ENSG00000136146	ENSG00000136159	0.147113	15756	8885	Intra-Cytoband
ENSG00000147113	ENSG00000154133	0.147113	NA	8886	Trans
ENSG00000141759	ENSG00000154832	0.14711	29688468	8887	Inter-Cytoband
ENSG00000095139	ENSG00000173456	0.147102	762137	8888	Intra-Cytoband
ENSG00000112237	ENSG00000196591	0.147099	14390648	8889	Inter-Cytoband
ENSG00000172466	ENSG00000186812	0.147098	91182	8890	Intra-Cytoband
ENSG00000156970	ENSG00000158402	0.147088	NA	8891	Trans
ENSG00000139826	ENSG00000213995	0.147084	2397081	8892	Inter-Cytoband
ENSG00000173218	ENSG00000197323	0.147076	1249176	8893	Inter-Cytoband
ENSG00000105618	ENSG00000170892	0.147073	74528	8894	Intra-Cytoband
ENSG00000106009	ENSG00000146587	0.147065	2507944	8895	Inter-Cytoband
ENSG00000101152	ENSG00000149658	0.147061	699753	8896	Intra-Cytoband
ENSG00000165916	ENSG00000175216	0.147059	675721	8897	Intra-Cytoband
ENSG00000086827	ENSG00000149313	0.147054	7657686	8898	Inter-Cytoband
ENSG00000140265	ENSG00000180979	0.147053	820352	8899	Inter-Cytoband
ENSG00000122958	ENSG00000148606	0.147047	8845739	8900	Inter-Cytoband
ENSG00000170037	ENSG00000180787	0.147045	2853853	8901	Inter-Cytoband
ENSG00000095906	ENSG00000122390	0.147044	1660710	8902	Intra-Cytoband
ENSG00000063245	ENSG00000197483	0.147036	198894	8903	Intra-Cytoband
ENSG00000110011	ENSG00000173153	0.147035	75294	8904	Intra-Cytoband
ENSG00000196967	ENSG00000197050	0.147027	98877	8905	Intra-Cytoband
ENSG00000105063	ENSG00000105618	0.147026	1114370	8906	Intra-Cytoband
ENSG00000176248	ENSG00000188986	0.147014	80389	8907	Intra-Cytoband
ENSG00000090889	ENSG00000135451	0.147011	NA	8908	Trans
ENSG00000163939	ENSG00000164080	0.147002	1004208	8909	Inter-Cytoband
ENSG00000133961	ENSG00000165861	0.146999	305656	8910	Inter-Cytoband
ENSG00000154839	ENSG00000226742	0.146999	29589566	8911	Inter-Cytoband
ENSG00000141644	ENSG00000186814	0.146997	15015824	8912	Inter-Cytoband
ENSG00000156831	ENSG00000164961	0.146996	67419	8913	Intra-Cytoband
ENSG00000108518	ENSG00000141252	0.146995	4436984	8914	Inter-Cytoband
ENSG00000134014	ENSG00000168078	0.146994	280053	8915	Intra-Cytoband
ENSG00000119929	ENSG00000155287	0.146993	92036	8916	Intra-Cytoband
ENSG00000186660	ENSG00000213593	0.146984	866511	8917	Intra-Cytoband
ENSG00000134910	ENSG00000255561	0.146982	13717656	8918	Inter-Cytoband
ENSG00000091542	ENSG00000141026	0.146977	706092	8920	Intra-Cytoband
ENSG00000014216	ENSG00000162300	0.146977	96356	8919	Intra-Cytoband
ENSG00000132604	ENSG00000168411	0.146975	5265833	8921	Inter-Cytoband
ENSG00000167740	ENSG00000179409	0.146975	3398754	8922	Inter-Cytoband
ENSG00000083814	ENSG00000179909	0.146974	22384	8923	Intra-Cytoband
ENSG00000108559	ENSG00000108961	0.146973	2927534	8924	Inter-Cytoband
ENSG00000100714	ENSG00000134001	0.146969	2971966	8925	Intra-Cytoband
ENSG00000179151	ENSG00000179335	0.146969	32058	8926	Intra-Cytoband
ENSG00000010256	ENSG00000114302	0.146968	145595	8927	Intra-Cytoband
ENSG00000100056	ENSG00000185651	0.146964	2419168	8928	Intra-Cytoband
ENSG00000099901	ENSG00000099968	0.146963	2487083	8929	Intra-Cytoband
ENSG00000129084	ENSG00000152219	0.146962	15818177	8930	Inter-Cytoband
ENSG00000116752	ENSG00000134262	0.146961	672809	8931	Intra-Cytoband
ENSG00000105669	ENSG00000105671	0.146957	20161	8932	Intra-Cytoband
ENSG00000167257	ENSG00000186174	0.146957	1661250	8933	Intra-Cytoband
ENSG00000131591	ENSG00000169972	0.146955	226749	8934	Intra-Cytoband
ENSG00000170296	ENSG00000171861	0.146955	6457741	8935	Inter-Cytoband
ENSG00000167986	ENSG00000167987	0.146954	169195	8936	Intra-Cytoband
ENSG00000135250	ENSG00000166925	0.146953	4647345	8937	Inter-Cytoband
ENSG00000065000	ENSG00000227500	0.14695	195774	8938	Intra-Cytoband
ENSG00000100105	ENSG00000100348	0.146946	5141232	8939	Inter-Cytoband
ENSG00000004975	ENSG00000174231	0.146945	5574712	8940	Inter-Cytoband
ENSG00000171827	ENSG00000185869	0.146945	579461	8941	Intra-Cytoband
ENSG00000149743	ENSG00000176340	0.146943	249192	8942	Intra-Cytoband
ENSG00000114902	ENSG00000272886	0.146923	578473	8943	Intra-Cytoband
ENSG00000113013	ENSG00000120705	0.146922	47661	8944	Intra-Cytoband
ENSG00000115286	ENSG00000175221	0.146922	515897	8945	Intra-Cytoband
ENSG00000142507	ENSG00000179029	0.14692	3377093	8946	Inter-Cytoband
ENSG00000100226	ENSG00000100335	0.146918	793709	8947	Intra-Cytoband
ENSG00000100804	ENSG00000136319	0.146918	2759985	8948	Intra-Cytoband
ENSG00000149541	ENSG00000162222	0.146918	112773	8949	Intra-Cytoband
ENSG00000111665	ENSG00000148773	0.146913	NA	8951	Trans
ENSG00000108788	ENSG00000188554	0.146913	603413	8950	Inter-Cytoband
ENSG00000148399	ENSG00000165724	0.146912	27175	8952	Intra-Cytoband
ENSG00000100104	ENSG00000138942	0.146902	4676306	8953	Inter-Cytoband
ENSG00000110713	ENSG00000205531	0.146895	726652	8954	Intra-Cytoband
ENSG00000101654	ENSG00000167088	0.14689	7885607	8955	Inter-Cytoband
ENSG00000110801	ENSG00000139726	0.146885	864043	8956	Intra-Cytoband
ENSG00000185651	ENSG00000242259	0.146884	2198079	8957	Intra-Cytoband
ENSG00000058673	ENSG00000257315	0.146881	60	8958	Intra-Cytoband
ENSG00000126062	ENSG00000164068	0.146873	665250	8959	Intra-Cytoband
ENSG00000096401	ENSG00000180992	0.146867	274071	8960	Intra-Cytoband
ENSG00000165646	ENSG00000169224	0.146866	NA	8962	Trans
ENSG00000075218	ENSG00000237649	0.146866	NA	8961	Trans
ENSG00000089775	ENSG00000125952	0.146865	557068	8963	Intra-Cytoband
ENSG00000005156	ENSG00000126858	0.146862	2838040	8964	Inter-Cytoband
ENSG00000141644	ENSG00000166377	0.146861	28802403	8965	Inter-Cytoband
ENSG00000171953	ENSG00000188522	0.14686	991380	8966	Intra-Cytoband
ENSG00000132275	ENSG00000142082	0.146856	6379617	8967	Inter-Cytoband
ENSG00000007520	ENSG00000187555	0.146846	7542854	8968	Inter-Cytoband
ENSG00000132361	ENSG00000167193	0.146841	1268697	8969	Intra-Cytoband
ENSG00000141252	ENSG00000167740	0.146836	3634500	8970	Inter-Cytoband
ENSG00000172409	ENSG00000198561	0.146831	104251	8971	Intra-Cytoband
ENSG00000110075	ENSG00000162337	0.146822	148122	8972	Intra-Cytoband
ENSG00000130635	ENSG00000204262	0.146822	NA	8973	Trans
ENSG00000186496	ENSG00000186814	0.146818	115639	8974	Intra-Cytoband
ENSG00000133574	ENSG00000196329	0.146816	154976	8975	Intra-Cytoband
ENSG00000133028	ENSG00000159842	0.14681	9668956	8976	Inter-Cytoband
ENSG00000101782	ENSG00000141446	0.146799	1923542	8977	Intra-Cytoband
ENSG00000141552	ENSG00000169718	0.146786	166716	8978	Intra-Cytoband
ENSG00000135537	ENSG00000155085	0.146782	1197962	8980	Intra-Cytoband
ENSG00000110713	ENSG00000198730	0.146782	7079904	8979	Intra-Cytoband
ENSG00000131100	ENSG00000184436	0.146778	3406968	8981	Intra-Cytoband
ENSG00000091164	ENSG00000101654	0.146771	42870548	8982	Inter-Cytoband
ENSG00000074356	ENSG00000125434	0.146768	4485598	8983	Inter-Cytoband
ENSG00000118058	ENSG00000167257	0.146763	1203839	8984	Intra-Cytoband
ENSG00000104679	ENSG00000120910	0.146757	829301	8985	Intra-Cytoband
ENSG00000104331	ENSG00000104388	0.146751	3558924	8986	Intra-Cytoband
ENSG00000108509	ENSG00000170291	0.146744	2283424	8987	Inter-Cytoband
ENSG00000132507	ENSG00000197879	0.146739	5842813	8988	Inter-Cytoband
ENSG00000057663	ENSG00000112249	0.146735	5537229	8990	Inter-Cytoband
ENSG00000035499	ENSG00000135451	0.146735	NA	8989	Trans
ENSG00000070061	ENSG00000136813	0.146721	2493175	8991	Intra-Cytoband
ENSG00000141503	ENSG00000174231	0.146713	3182759	8992	Inter-Cytoband
ENSG00000103126	ENSG00000187555	0.146712	8604654	8993	Inter-Cytoband
ENSG00000099917	ENSG00000185252	0.146708	101798	8994	Intra-Cytoband
ENSG00000177352	ENSG00000272886	0.146693	4120893	8995	Inter-Cytoband
ENSG00000110717	ENSG00000162341	0.146692	1018280	8996	Inter-Cytoband
ENSG00000125779	ENSG00000125834	0.146687	1787228	8997	Intra-Cytoband
ENSG00000091157	ENSG00000154832	0.146686	6369000	8998	Inter-Cytoband
ENSG00000092531	ENSG00000166887	0.146685	332532	8999	Intra-Cytoband
ENSG00000168329	ENSG00000181631	0.146677	112062818	9000	Inter-Cytoband
ENSG00000008294	ENSG00000108826	0.146673	594317	9001	Intra-Cytoband
ENSG00000014138	ENSG00000173327	0.146671	335993	9002	Intra-Cytoband
ENSG00000065518	ENSG00000138495	0.146669	941796	9003	Intra-Cytoband
ENSG00000155085	ENSG00000183137	0.146669	397746	9004	Intra-Cytoband
ENSG00000108523	ENSG00000170296	0.146667	2300006	9005	Inter-Cytoband
ENSG00000172531	ENSG00000173156	0.146667	341365	9006	Intra-Cytoband
ENSG00000090889	ENSG00000145386	0.146663	NA	9007	Trans
ENSG00000101639	ENSG00000101654	0.14666	735298	9008	Intra-Cytoband
ENSG00000088448	ENSG00000213995	0.146656	263080	9009	Intra-Cytoband
ENSG00000141456	ENSG00000167716	0.146654	2953251	9010	Inter-Cytoband
ENSG00000132388	ENSG00000174231	0.146647	2618630	9011	Inter-Cytoband
ENSG00000116138	ENSG00000116685	0.146641	3607222	9012	Inter-Cytoband
ENSG00000113211	ENSG00000113212	0.14664	22597	9013	Intra-Cytoband
ENSG00000104522	ENSG00000179526	0.146634	486015	9014	Intra-Cytoband
ENSG00000099917	ENSG00000100226	0.14663	18209810	9015	Inter-Cytoband
ENSG00000104765	ENSG00000165392	0.146627	4650903	9016	Inter-Cytoband
ENSG00000100296	ENSG00000198089	0.14662	1982809	9017	Intra-Cytoband
ENSG00000110046	ENSG00000142186	0.146615	630531	9018	Intra-Cytoband
ENSG00000120279	ENSG00000162618	0.146614	NA	9019	Trans
ENSG00000054611	ENSG00000100416	0.146611	431742	9020	Intra-Cytoband
ENSG00000108599	ENSG00000177427	0.146611	1643768	9021	Intra-Cytoband
ENSG00000104365	ENSG00000147536	0.146607	742096	9022	Intra-Cytoband
ENSG00000106009	ENSG00000157954	0.146601	2652311	9023	Inter-Cytoband
ENSG00000108509	ENSG00000141258	0.146592	2630494	9024	Inter-Cytoband
ENSG00000100239	ENSG00000100241	0.146591	101696	9025	Intra-Cytoband
ENSG00000138193	ENSG00000176273	0.146577	136839	9026	Intra-Cytoband
ENSG00000100284	ENSG00000100395	0.146574	5905930	9027	Inter-Cytoband
ENSG00000122034	ENSG00000150459	0.146574	6284030	9028	Inter-Cytoband
ENSG00000106246	ENSG00000160993	0.146568	3039499	9029	Intra-Cytoband
ENSG00000152455	ENSG00000187522	0.146566	40656	9031	Intra-Cytoband
ENSG00000101150	ENSG00000198276	0.146566	74601	9030	Intra-Cytoband
ENSG00000100207	ENSG00000100246	0.146553	3381505	9032	Inter-Cytoband
ENSG00000107937	ENSG00000151657	0.146551	6762943	9033	Inter-Cytoband
ENSG00000085274	ENSG00000136522	0.146548	9815454	9034	Inter-Cytoband
ENSG00000121406	ENSG00000251369	0.146547	7932	9035	Intra-Cytoband
ENSG00000178719	ENSG00000179091	0.146545	104969	9036	Intra-Cytoband
ENSG00000155189	ENSG00000254093	0.146542	4056606	9037	Intra-Cytoband
ENSG00000007168	ENSG00000181284	0.146538	4842233	9038	Inter-Cytoband
ENSG00000177427	ENSG00000178307	0.146536	2936746	9039	Intra-Cytoband
ENSG00000078043	ENSG00000091164	0.146535	9793984	9040	Inter-Cytoband
ENSG00000129219	ENSG00000132361	0.146534	2117710	9041	Inter-Cytoband
ENSG00000016864	ENSG00000114904	0.146531	13961	9042	Intra-Cytoband
ENSG00000100393	ENSG00000130638	0.146531	4580012	9043	Inter-Cytoband
ENSG00000197647	ENSG00000223547	0.146523	49967	9044	Intra-Cytoband
ENSG00000088448	ENSG00000126216	0.146522	1606465	9045	Intra-Cytoband
ENSG00000004059	ENSG00000170632	0.146521	24513464	9046	Inter-Cytoband
ENSG00000108953	ENSG00000183011	0.146518	6512413	9047	Inter-Cytoband
ENSG00000108559	ENSG00000175826	0.146517	1882628	9048	Inter-Cytoband
ENSG00000132581	ENSG00000173065	0.146508	107622	9049	Intra-Cytoband
ENSG00000137656	ENSG00000165526	0.146501	9453924	9050	Inter-Cytoband
ENSG00000108528	ENSG00000174282	0.1465	2522236	9051	Inter-Cytoband
ENSG00000011295	ENSG00000132361	0.146498	13309994	9052	Inter-Cytoband
ENSG00000141759	ENSG00000166377	0.146493	901526	9053	Intra-Cytoband
ENSG00000170037	ENSG00000220205	0.14649	227048	9054	Intra-Cytoband
ENSG00000129197	ENSG00000181885	0.146482	1840262	9055	Inter-Cytoband
ENSG00000141452	ENSG00000152234	0.146481	22576778	9056	Inter-Cytoband
ENSG00000130176	ENSG00000163017	0.146472	NA	9057	Trans
ENSG00000117133	ENSG00000117155	0.14647	164448	9058	Intra-Cytoband
ENSG00000130255	ENSG00000182899	0.146461	NA	9059	Trans
ENSG00000070047	ENSG00000132286	0.146455	5904961	9060	Inter-Cytoband
ENSG00000108557	ENSG00000170310	0.146449	8431002	9061	Inter-Cytoband
ENSG00000161036	ENSG00000170632	0.146443	609952	9062	Intra-Cytoband
ENSG00000196724	ENSG00000213762	0.146435	307651	9063	Intra-Cytoband
ENSG00000110330	ENSG00000166266	0.146434	5661522	9064	Inter-Cytoband
ENSG00000088256	ENSG00000182087	0.146432	2084762	9065	Intra-Cytoband
ENSG00000150316	ENSG00000166037	0.146419	827343	9066	Intra-Cytoband
ENSG00000092148	ENSG00000174373	0.146417	4438240	9067	Inter-Cytoband
ENSG00000100410	ENSG00000184076	0.146409	11692348	9068	Inter-Cytoband
ENSG00000078674	ENSG00000147419	0.146406	9810471	9069	Inter-Cytoband
ENSG00000114904	ENSG00000177479	0.146398	3789628	9070	Inter-Cytoband
ENSG00000132275	ENSG00000166311	0.146395	204644	9071	Intra-Cytoband
ENSG00000110218	ENSG00000166004	0.146386	467289	9072	Intra-Cytoband
ENSG00000172922	ENSG00000173465	0.14638	143575	9073	Intra-Cytoband
ENSG00000127452	ENSG00000130803	0.146376	669887	9074	Intra-Cytoband
ENSG00000155034	ENSG00000164916	0.146368	749026	9075	Intra-Cytoband
ENSG00000160799	ENSG00000163832	0.146363	573914	9076	Intra-Cytoband
ENSG00000101150	ENSG00000149657	0.146362	1742767	9077	Intra-Cytoband
ENSG00000134049	ENSG00000154059	0.146358	22726218	9078	Inter-Cytoband
ENSG00000132382	ENSG00000197417	0.146356	930635	9079	Intra-Cytoband
ENSG00000119616	ENSG00000133983	0.146355	4388063	9080	Inter-Cytoband
ENSG00000117650	ENSG00000137804	0.146354	NA	9081	Trans
ENSG00000198944	ENSG00000205089	0.146353	66142	9082	Intra-Cytoband
ENSG00000167840	ENSG00000185722	0.146343	941634	9083	Intra-Cytoband
ENSG00000104756	ENSG00000147364	0.146342	25021419	9084	Inter-Cytoband
ENSG00000174282	ENSG00000220205	0.146336	699783	9085	Intra-Cytoband
ENSG00000116198	ENSG00000116213	0.146327	181314	9086	Intra-Cytoband
ENSG00000158483	ENSG00000172890	0.146313	334401	9087	Intra-Cytoband
ENSG00000123472	ENSG00000157184	0.146312	6563692	9088	Inter-Cytoband
ENSG00000185122	ENSG00000198169	0.146312	429316	9089	Intra-Cytoband
ENSG00000114316	ENSG00000114735	0.146311	1291321	9090	Intra-Cytoband
ENSG00000129255	ENSG00000196544	0.14631	604804	9091	Intra-Cytoband
ENSG00000090530	ENSG00000168329	0.146307	150693234	9092	Inter-Cytoband
ENSG00000127774	ENSG00000175602	0.146307	NA	9093	Trans
ENSG00000092203	ENSG00000129460	0.146306	1993091	9094	Intra-Cytoband
ENSG00000111707	ENSG00000151148	0.146304	8898978	9095	Inter-Cytoband
ENSG00000160959	ENSG00000182307	0.146301	534386	9096	Intra-Cytoband
ENSG00000163832	ENSG00000164062	0.1463	2178362	9097	Intra-Cytoband
ENSG00000132361	ENSG00000196544	0.146295	5498947	9098	Inter-Cytoband
ENSG00000166455	ENSG00000260643	0.146293	90	9099	Intra-Cytoband
ENSG00000164611	ENSG00000183856	0.146291	NA	9100	Trans
ENSG00000160193	ENSG00000160214	0.146287	946419	9102	Intra-Cytoband
ENSG00000136942	ENSG00000182774	0.146287	NA	9101	Trans
ENSG00000134899	ENSG00000198176	0.146285	10777575	9103	Inter-Cytoband
ENSG00000153147	ENSG00000164134	0.146284	4212008	9104	Inter-Cytoband
ENSG00000070413	ENSG00000100324	0.146281	20363459	9105	Inter-Cytoband
ENSG00000132388	ENSG00000132507	0.14628	3037740	9106	Inter-Cytoband
ENSG00000141627	ENSG00000154839	0.146273	1333521	9107	Intra-Cytoband
ENSG00000132361	ENSG00000213859	0.146272	4662503	9108	Inter-Cytoband
ENSG00000040531	ENSG00000132361	0.146269	947082	9109	Inter-Cytoband
ENSG00000129235	ENSG00000170310	0.146268	2609713	9110	Intra-Cytoband
ENSG00000136463	ENSG00000146872	0.146259	1142214	9111	Inter-Cytoband
ENSG00000197362	ENSG00000204947	0.146259	33141	9112	Intra-Cytoband
ENSG00000100109	ENSG00000128294	0.146253	30758	9113	Intra-Cytoband
ENSG00000132510	ENSG00000185722	0.14625	3675997	9114	Inter-Cytoband
ENSG00000119541	ENSG00000122490	0.146246	16513230	9115	Inter-Cytoband
ENSG00000169410	ENSG00000173548	0.146244	184655	9116	Intra-Cytoband
ENSG00000102786	ENSG00000139668	0.14624	230378	9117	Intra-Cytoband
ENSG00000017797	ENSG00000101745	0.146234	338781	9118	Intra-Cytoband
ENSG00000105953	ENSG00000105968	0.146226	220219	9120	Intra-Cytoband
ENSG00000004975	ENSG00000177370	0.146226	6228224	9119	Inter-Cytoband
ENSG00000183530	ENSG00000196419	0.146221	9944863	9121	Inter-Cytoband
ENSG00000123178	ENSG00000136143	0.146218	2166970	9122	Intra-Cytoband
ENSG00000111206	ENSG00000198901	0.146216	NA	9123	Trans
ENSG00000065183	ENSG00000116830	0.146213	869417	9124	Inter-Cytoband
ENSG00000129696	ENSG00000198791	0.146211	16248422	9125	Inter-Cytoband
ENSG00000132604	ENSG00000168872	0.14621	991268	9126	Intra-Cytoband
ENSG00000137802	ENSG00000137806	0.146202	387085	9127	Intra-Cytoband
ENSG00000132153	ENSG00000145041	0.146199	3592958	9128	Inter-Cytoband
ENSG00000132376	ENSG00000141503	0.146198	3338817	9129	Inter-Cytoband
ENSG00000008853	ENSG00000158941	0.146196	382785	9130	Intra-Cytoband
ENSG00000167740	ENSG00000170291	0.146195	3108248	9131	Inter-Cytoband
ENSG00000062370	ENSG00000178386	0.146194	275188	9132	Intra-Cytoband
ENSG00000003756	ENSG00000272886	0.146188	3194520	9133	Inter-Cytoband
ENSG00000083635	ENSG00000136143	0.146187	2806487	9134	Inter-Cytoband
ENSG00000183011	ENSG00000215041	0.146185	541057	9135	Intra-Cytoband
ENSG00000198918	ENSG00000213741	0.14618	NA	9136	Trans
ENSG00000010322	ENSG00000173402	0.146177	2986415	9137	Inter-Cytoband
ENSG00000099219	ENSG00000183354	0.146176	116520	9138	Intra-Cytoband
ENSG00000040633	ENSG00000167842	0.146174	1748743	9139	Inter-Cytoband
ENSG00000147439	ENSG00000186918	0.146164	5725167	9140	Inter-Cytoband
ENSG00000178971	ENSG00000187624	0.146163	7814494	9141	Inter-Cytoband
ENSG00000179454	ENSG00000198252	0.146159	7805861	9142	Inter-Cytoband
ENSG00000129197	ENSG00000141030	0.146156	11827179	9143	Inter-Cytoband
ENSG00000100227	ENSG00000100330	0.146154	12700566	9144	Inter-Cytoband
ENSG00000010322	ENSG00000114902	0.146151	249837	9145	Intra-Cytoband
ENSG00000253485	ENSG00000262209	0.14615	6032	9146	Intra-Cytoband
ENSG00000060749	ENSG00000175104	0.146147	3594207	9147	Inter-Cytoband
ENSG00000088766	ENSG00000125875	0.146135	5570610	9148	Inter-Cytoband
ENSG00000123178	ENSG00000136146	0.146135	1859383	9149	Intra-Cytoband
ENSG00000140525	ENSG00000198901	0.146135	1722089	9150	Intra-Cytoband
ENSG00000116489	ENSG00000155363	0.146134	53968	9151	Intra-Cytoband
ENSG00000147533	ENSG00000168172	0.146133	1406536	9152	Intra-Cytoband
ENSG00000177602	ENSG00000185722	0.146129	440004	9153	Intra-Cytoband
ENSG00000047621	ENSG00000078246	0.146128	1610505	9154	Inter-Cytoband
ENSG00000010292	ENSG00000215021	0.146124	471971	9155	Intra-Cytoband
ENSG00000107862	ENSG00000151923	0.146113	17326270	9156	Inter-Cytoband
ENSG00000108306	ENSG00000276293	0.14611	486955	9157	Intra-Cytoband
ENSG00000162298	ENSG00000162300	0.146104	37570	9159	Intra-Cytoband
ENSG00000158480	ENSG00000244687	0.146104	177733	9158	Intra-Cytoband
ENSG00000170037	ENSG00000179029	0.146103	241136	9160	Intra-Cytoband
ENSG00000175224	ENSG00000213619	0.146094	947809	9161	Intra-Cytoband
ENSG00000004455	ENSG00000176261	0.146089	407768	9162	Intra-Cytoband
ENSG00000171953	ENSG00000215041	0.146078	10661781	9163	Inter-Cytoband
ENSG00000100109	ENSG00000100335	0.146075	13008207	9164	Inter-Cytoband
ENSG00000115286	ENSG00000133243	0.14607	601911	9165	Intra-Cytoband
ENSG00000079313	ENSG00000175221	0.146068	947616	9166	Intra-Cytoband
ENSG00000100429	ENSG00000170638	0.146065	59268	9167	Intra-Cytoband
ENSG00000040633	ENSG00000070366	0.14606	5175189	9168	Inter-Cytoband
ENSG00000119541	ENSG00000141646	0.146056	12360796	9169	Inter-Cytoband
ENSG00000110395	ENSG00000137656	0.146055	2458106	9170	Intra-Cytoband
ENSG00000136045	ENSG00000139372	0.146055	3719928	9171	Intra-Cytoband
ENSG00000178896	ENSG00000185730	0.146052	788950	9172	Intra-Cytoband
ENSG00000083520	ENSG00000152193	0.146051	5862122	9173	Inter-Cytoband
ENSG00000132383	ENSG00000180626	0.146046	3349834	9174	Inter-Cytoband
ENSG00000086475	ENSG00000152464	0.146043	1779756	9175	Intra-Cytoband
ENSG00000169139	ENSG00000187735	0.146042	5958152	9176	Inter-Cytoband
ENSG00000175105	ENSG00000179021	0.146037	90469	9177	Intra-Cytoband
ENSG00000132589	ENSG00000132591	0.146028	24397	9178	Intra-Cytoband
ENSG00000108590	ENSG00000167699	0.146022	5886218	9179	Inter-Cytoband
ENSG00000175063	ENSG00000237649	0.146016	NA	9180	Trans
ENSG00000172830	ENSG00000175482	0.146014	47329	9181	Intra-Cytoband
ENSG00000114902	ENSG00000174840	0.145996	4851321	9182	Inter-Cytoband
ENSG00000126217	ENSG00000126226	0.145992	283161	9183	Intra-Cytoband
ENSG00000121022	ENSG00000175073	0.145991	414592	9184	Intra-Cytoband
ENSG00000163161	ENSG00000163166	0.145989	178917	9185	Intra-Cytoband
ENSG00000100083	ENSG00000100380	0.145988	3216060	9186	Inter-Cytoband
