healthy	luma	healthy_n	luma_n	jaccard
26	1	6	2	0
26	2	6	118	0
26	662	6	151	0
26	3	6	145	0
26	667	6	109	0
26	669	6	58	0
26	671	6	1804	0
26	4	6	67	0
26	5	6	90	0
26	6	6	6	0
26	7	6	70	0
26	672	6	22	0
26	8	6	2	0
26	9	6	35	0
26	10	6	26	0
26	11	6	3	0
26	12	6	30	0
26	13	6	6	0
26	666	6	162	0
26	674	6	61	0
26	14	6	43	0
26	15	6	2	0
26	16	6	2	0
26	673	6	114	0
26	676	6	59	0
26	17	6	8	0
26	18	6	2	0
26	665	6	86	0
26	19	6	6	0
26	664	6	107	0
26	20	6	2	0
26	21	6	36	0
26	22	6	19	0
26	23	6	107	0
26	24	6	34	0
26	675	6	109	0
26	25	6	2	0
26	26	6	2	0
26	27	6	2	0
26	661	6	86	0
26	28	6	2	0
26	29	6	4	0
26	30	6	2	0
26	31	6	6	0
26	663	6	79	0
26	32	6	4	0
26	33	6	3	0
26	34	6	2	0
26	35	6	8	0
26	36	6	2	0
26	37	6	5	0
26	38	6	4	0
26	39	6	2	0
26	40	6	3	0
26	41	6	10	0
26	42	6	66	0
26	43	6	2	0
26	44	6	9	0
26	45	6	3	0
26	46	6	2	0
26	47	6	7	0
26	48	6	2	0
26	49	6	2	0
26	50	6	15	0
26	51	6	2	0
26	52	6	5	0
26	53	6	2	0
26	54	6	2	0
26	55	6	2	0
26	56	6	3	0
26	57	6	2	0
26	58	6	3	0
26	59	6	2	0
26	60	6	2	0
26	61	6	2	0
26	62	6	7	0
26	63	6	3	0
26	64	6	2	0
26	677	6	42	0
26	65	6	2	0
26	66	6	2	0
26	668	6	63	0
26	67	6	3	0
26	68	6	2	0
26	69	6	4	0
26	70	6	2	0
26	71	6	26	0
26	72	6	6	0
26	73	6	3	0
26	74	6	3	0
26	75	6	3	0
26	76	6	2	0
26	77	6	6	0
26	78	6	2	0
26	79	6	2	0
26	80	6	3	0
26	81	6	2	0
26	82	6	2	0
26	83	6	91	0
26	84	6	2	0.14285714285714285
26	85	6	2	0
26	86	6	2	0
26	87	6	20	0
26	670	6	56	0
26	88	6	5	0
26	89	6	2	0
26	678	6	23	0
26	90	6	7	0
26	91	6	2	0
26	92	6	2	0
26	93	6	2	0
26	94	6	2	0
26	95	6	7	0
26	96	6	4	0
26	97	6	2	0
26	98	6	2	0
26	99	6	2	0
26	100	6	2	0
26	101	6	2	0
26	102	6	2	0
26	103	6	2	0
26	104	6	2	0
26	105	6	2	0
26	106	6	3	0
26	107	6	11	0
26	108	6	2	0
26	109	6	2	0
26	110	6	2	0
26	111	6	11	0
26	112	6	3	0
26	113	6	2	0
26	114	6	2	0
26	115	6	11	0
26	116	6	2	0
26	117	6	3	0
26	118	6	3	0
26	119	6	2	0
26	120	6	2	0
26	121	6	14	0
26	122	6	3	0
26	123	6	4	0
26	124	6	3	0
26	125	6	3	0
26	126	6	8	0
26	127	6	2	0
26	128	6	2	0
26	129	6	3	0
26	130	6	2	0
26	131	6	3	0
26	132	6	2	0
26	133	6	5	0
26	134	6	2	0
26	135	6	2	0
26	136	6	20	0
26	137	6	2	0
26	138	6	23	0
26	139	6	10	0
26	140	6	5	0
26	141	6	2	0.14285714285714285
26	142	6	7	0
26	143	6	3	0
26	144	6	2	0
26	145	6	2	0
26	146	6	2	0
26	147	6	2	0
26	148	6	2	0
26	149	6	2	0
26	150	6	2	0
26	151	6	4	0
26	152	6	2	0
26	153	6	2	0
26	154	6	4	0
26	155	6	3	0
26	156	6	2	0
26	157	6	3	0
26	158	6	8	0
26	159	6	2	0
26	160	6	20	0
26	161	6	5	0
26	162	6	2	0
26	163	6	2	0
26	164	6	3	0
26	165	6	2	0
26	166	6	3	0
26	167	6	4	0
26	168	6	2	0
26	169	6	2	0
26	170	6	5	0
26	171	6	3	0
26	172	6	2	0
26	173	6	3	0
26	174	6	2	0
26	175	6	2	0
26	176	6	2	0
26	177	6	2	0
26	178	6	2	0
26	179	6	2	0
26	180	6	3	0
26	181	6	3	0
26	182	6	2	0
26	183	6	2	0
26	184	6	11	0
26	185	6	2	0
26	186	6	2	0
26	187	6	2	0
26	188	6	2	0
26	189	6	2	0
26	190	6	2	0
26	191	6	2	0
26	192	6	2	0
26	193	6	3	0
26	194	6	2	0
26	195	6	5	0
26	196	6	2	0
26	197	6	2	0
26	198	6	5	0
26	199	6	4	0
26	200	6	7	0
26	201	6	2	0
26	202	6	4	0
26	203	6	12	0
26	204	6	3	0
26	205	6	2	0
26	206	6	2	0
26	207	6	2	0
26	208	6	2	0
26	209	6	2	0
26	210	6	2	0
26	211	6	2	0
26	212	6	2	0
26	213	6	3	0
26	214	6	2	0
26	215	6	3	0
26	216	6	2	0
26	217	6	2	0
26	218	6	2	0
26	219	6	6	0
26	220	6	2	0
26	221	6	2	0
26	222	6	8	0
26	223	6	2	0
26	224	6	2	0
26	225	6	2	0
26	226	6	2	0
26	227	6	2	0
26	228	6	4	0
26	229	6	2	0
26	230	6	2	0
26	231	6	16	0
26	232	6	2	0
26	233	6	2	0
26	234	6	2	0
26	235	6	2	0
26	236	6	2	0
26	237	6	2	0
26	238	6	2	0
26	239	6	2	0
26	240	6	3	0
26	241	6	2	0
26	242	6	4	0
26	243	6	2	0
26	244	6	3	0
26	245	6	2	0
26	246	6	2	0
26	247	6	3	0
26	248	6	2	0
26	249	6	2	0
26	250	6	2	0
26	251	6	2	0
26	252	6	2	0
26	253	6	3	0
26	254	6	2	0
26	255	6	6	0
26	256	6	3	0
26	257	6	2	0
26	258	6	4	0
26	259	6	2	0
26	260	6	2	0
26	261	6	3	0
26	262	6	2	0
26	263	6	2	0
26	264	6	2	0
26	265	6	2	0
26	266	6	2	0
26	267	6	2	0
26	268	6	2	0
26	269	6	2	0
26	270	6	2	0
26	271	6	4	0
26	272	6	2	0
26	273	6	2	0
26	274	6	2	0
26	275	6	5	0
26	276	6	3	0
26	277	6	2	0
26	278	6	3	0
26	279	6	2	0
26	280	6	2	0
26	281	6	2	0
26	282	6	2	0
26	283	6	2	0
26	284	6	2	0
26	285	6	2	0
26	286	6	2	0
26	287	6	2	0
26	288	6	2	0
26	289	6	2	0
26	290	6	2	0
26	291	6	2	0
26	292	6	2	0
26	293	6	2	0
26	294	6	2	0
26	295	6	6	0
26	296	6	2	0
26	297	6	2	0
26	298	6	3	0
26	299	6	2	0
26	300	6	3	0
26	301	6	2	0
26	302	6	2	0
26	303	6	2	0
26	304	6	2	0
26	305	6	3	0
26	306	6	2	0
26	307	6	2	0
26	308	6	2	0
26	309	6	2	0
26	310	6	2	0
26	311	6	2	0
26	312	6	5	0
26	313	6	2	0
26	314	6	2	0
26	315	6	5	0
26	316	6	2	0
26	317	6	3	0
26	318	6	2	0
26	319	6	2	0
26	320	6	2	0
26	321	6	2	0
26	322	6	2	0
26	323	6	2	0
26	324	6	2	0
26	325	6	2	0
26	326	6	2	0
26	327	6	2	0
26	328	6	2	0
26	329	6	3	0
26	330	6	2	0
26	331	6	2	0
26	332	6	2	0
26	333	6	2	0
26	334	6	2	0
26	335	6	2	0
26	336	6	2	0
26	337	6	3	0
26	338	6	2	0
26	339	6	2	0
26	340	6	2	0
26	341	6	2	0
26	342	6	2	0
26	343	6	2	0
26	344	6	2	0
26	345	6	3	0
26	346	6	2	0
26	347	6	2	0
26	348	6	2	0
26	349	6	2	0
26	350	6	2	0
26	351	6	2	0
26	352	6	6	0
26	353	6	2	0
26	354	6	2	0
26	355	6	2	0
26	356	6	14	0
26	357	6	3	0
26	358	6	3	0
26	359	6	3	0
26	360	6	2	0
26	361	6	2	0
26	362	6	2	0
26	363	6	3	0
26	364	6	2	0
26	365	6	2	0
26	366	6	2	0
26	367	6	2	0
26	368	6	2	0
26	369	6	2	0
26	370	6	4	0
26	371	6	2	0
26	372	6	2	0
26	373	6	2	0
26	374	6	2	0
26	375	6	5	0
26	376	6	2	0
26	377	6	2	0
26	378	6	3	0
26	379	6	2	0
26	380	6	2	0
26	381	6	2	0
26	382	6	2	0
26	383	6	2	0
26	384	6	2	0
26	385	6	2	0
26	386	6	4	0
26	387	6	2	0
26	388	6	2	0
26	389	6	2	0
26	390	6	2	0
26	391	6	3	0
26	392	6	2	0
26	393	6	2	0
26	394	6	2	0
26	395	6	2	0
26	396	6	2	0
26	397	6	2	0
26	398	6	2	0
26	399	6	3	0
26	400	6	2	0
26	401	6	2	0
26	402	6	2	0
26	403	6	2	0
26	404	6	2	0
26	405	6	2	0
26	406	6	4	0
26	407	6	2	0
26	408	6	2	0
26	409	6	2	0
26	410	6	3	0
26	411	6	2	0
26	412	6	4	0
26	413	6	5	0
26	414	6	2	0
26	415	6	2	0
26	416	6	2	0
26	417	6	2	0
26	418	6	2	0
26	419	6	3	0
26	420	6	2	0
26	421	6	3	0
26	422	6	2	0
26	423	6	2	0
26	424	6	2	0
26	425	6	2	0
26	426	6	2	0
26	427	6	4	0
26	428	6	3	0
26	429	6	2	0
26	430	6	2	0
26	431	6	2	0
26	432	6	2	0
26	433	6	2	0
26	434	6	2	0
26	435	6	2	0
26	436	6	4	0
26	437	6	2	0
26	438	6	2	0
26	439	6	2	0
26	440	6	2	0
26	441	6	2	0
26	442	6	2	0
26	443	6	6	0
26	444	6	2	0
26	445	6	2	0
26	446	6	3	0
26	447	6	2	0
26	448	6	2	0
26	449	6	2	0
26	450	6	2	0
26	451	6	2	0
26	452	6	2	0
26	453	6	2	0
26	454	6	2	0
26	455	6	3	0
26	456	6	2	0
26	457	6	2	0
26	458	6	2	0
26	459	6	3	0
26	460	6	2	0
26	461	6	2	0
26	462	6	2	0
26	463	6	2	0
26	464	6	4	0
26	465	6	2	0
26	466	6	2	0
26	467	6	2	0
26	468	6	2	0
26	469	6	2	0
26	470	6	2	0
26	471	6	2	0
26	472	6	2	0
26	473	6	4	0
26	474	6	2	0
26	475	6	2	0
26	476	6	2	0
26	477	6	2	0
26	478	6	2	0
26	479	6	2	0
26	480	6	4	0
26	481	6	9	0
26	482	6	7	0
26	483	6	2	0
26	484	6	2	0
26	485	6	2	0
26	486	6	2	0
26	487	6	2	0
26	488	6	2	0
26	489	6	2	0
26	490	6	6	0
26	491	6	2	0
26	492	6	2	0
26	493	6	2	0
26	494	6	2	0
26	495	6	2	0
26	496	6	2	0
26	497	6	2	0
26	498	6	2	0
26	499	6	2	0
26	500	6	2	0
26	501	6	2	0
26	502	6	2	0
26	503	6	2	0
26	504	6	2	0
26	505	6	2	0
26	506	6	2	0
26	507	6	2	0
26	508	6	2	0
26	509	6	2	0
26	510	6	2	0
26	511	6	2	0
26	512	6	2	0
26	513	6	2	0
26	514	6	2	0
26	515	6	2	0
26	516	6	2	0
26	517	6	2	0
26	518	6	2	0
26	519	6	12	0
26	520	6	2	0
26	521	6	5	0
26	522	6	2	0
26	523	6	2	0
26	524	6	3	0
26	525	6	2	0
26	526	6	2	0
26	527	6	13	0
26	528	6	2	0
26	529	6	2	0
26	530	6	2	0
26	531	6	2	0
26	532	6	3	0
26	533	6	3	0
26	534	6	2	0
26	535	6	2	0
26	536	6	2	0
26	537	6	2	0
26	538	6	2	0
26	539	6	2	0
26	540	6	2	0
26	541	6	2	0
26	542	6	8	0
26	543	6	3	0
26	544	6	2	0
26	545	6	2	0
26	546	6	2	0
26	547	6	2	0
26	548	6	2	0
26	549	6	2	0
26	550	6	2	0
26	551	6	2	0
26	552	6	2	0
26	553	6	2	0
26	554	6	2	0
26	555	6	2	0
26	556	6	2	0
26	557	6	2	0
26	558	6	2	0
26	559	6	2	0
26	560	6	2	0
26	561	6	3	0
26	562	6	2	0
26	563	6	2	0
26	564	6	2	0
26	565	6	2	0
26	566	6	2	0
26	567	6	2	0
26	568	6	2	0
26	569	6	4	0
26	570	6	2	0
26	571	6	2	0
26	572	6	2	0
26	573	6	10	0
26	574	6	4	0
26	575	6	2	0
26	576	6	2	0
26	577	6	2	0
26	578	6	2	0
26	579	6	2	0
26	580	6	2	0
26	581	6	2	0
26	582	6	2	0
26	583	6	2	0
26	584	6	2	0
26	585	6	2	0
26	586	6	2	0
26	587	6	2	0
26	588	6	2	0
26	589	6	2	0
26	590	6	2	0
26	591	6	2	0
26	592	6	2	0
26	593	6	3	0
26	594	6	2	0
26	595	6	2	0
26	596	6	2	0
26	597	6	2	0
26	598	6	2	0
26	599	6	2	0
26	600	6	2	0
26	601	6	2	0
26	602	6	3	0
26	603	6	2	0
26	604	6	2	0
26	605	6	2	0
26	606	6	2	0
26	607	6	2	0
26	608	6	2	0
26	609	6	3	0
26	610	6	2	0
26	611	6	2	0
26	612	6	2	0
26	613	6	2	0
26	614	6	2	0
26	615	6	2	0
26	616	6	2	0
26	617	6	3	0
26	618	6	2	0
26	619	6	2	0
26	620	6	2	0
26	621	6	2	0
26	622	6	2	0
26	623	6	2	0
26	624	6	2	0
26	625	6	3	0
26	626	6	2	0
26	627	6	2	0
26	628	6	5	0
26	629	6	2	0
26	630	6	2	0
26	631	6	2	0
26	632	6	2	0
26	633	6	2	0
26	634	6	2	0
26	635	6	2	0
26	636	6	2	0
26	637	6	2	0
26	638	6	2	0
26	639	6	2	0
26	640	6	3	0
26	641	6	2	0
26	642	6	2	0
26	643	6	3	0
26	644	6	2	0
26	645	6	2	0
26	646	6	2	0
26	647	6	2	0
26	648	6	2	0
26	649	6	2	0
26	650	6	2	0
26	651	6	2	0
26	652	6	2	0
26	653	6	2	0
26	654	6	2	0
26	655	6	2	0
26	656	6	3	0
26	657	6	2	0
26	658	6	2	0
26	659	6	2	0
26	660	6	2	0
27	1	2	2	0
27	2	2	118	0
27	662	2	151	0
27	3	2	145	0
27	667	2	109	0
27	669	2	58	0
27	671	2	1804	5.54016620498615e-4
27	4	2	67	0.014705882352941176
27	5	2	90	0
27	6	2	6	0
27	7	2	70	0
27	672	2	22	0
27	8	2	2	0
27	9	2	35	0
27	10	2	26	0
27	11	2	3	0
27	12	2	30	0
27	13	2	6	0
27	666	2	162	0
27	674	2	61	0
27	14	2	43	0
27	15	2	2	0
27	16	2	2	0
27	673	2	114	0
27	676	2	59	0
27	17	2	8	0
27	18	2	2	0
27	665	2	86	0
27	19	2	6	0
27	664	2	107	0
27	20	2	2	0
27	21	2	36	0
27	22	2	19	0
27	23	2	107	0
27	24	2	34	0
27	675	2	109	0
27	25	2	2	0
27	26	2	2	0
27	27	2	2	0
27	661	2	86	0
27	28	2	2	0
27	29	2	4	0
27	30	2	2	0
27	31	2	6	0
27	663	2	79	0
27	32	2	4	0
27	33	2	3	0
27	34	2	2	0
27	35	2	8	0
27	36	2	2	0
27	37	2	5	0
27	38	2	4	0
27	39	2	2	0
27	40	2	3	0
27	41	2	10	0
27	42	2	66	0
27	43	2	2	0
27	44	2	9	0
27	45	2	3	0
27	46	2	2	0
27	47	2	7	0
27	48	2	2	0
27	49	2	2	0
27	50	2	15	0
27	51	2	2	0
27	52	2	5	0
27	53	2	2	0
27	54	2	2	0
27	55	2	2	0
27	56	2	3	0
27	57	2	2	0
27	58	2	3	0
27	59	2	2	0
27	60	2	2	0
27	61	2	2	0
27	62	2	7	0
27	63	2	3	0
27	64	2	2	0
27	677	2	42	0
27	65	2	2	0
27	66	2	2	0
27	668	2	63	0
27	67	2	3	0
27	68	2	2	0
27	69	2	4	0
27	70	2	2	0
27	71	2	26	0
27	72	2	6	0
27	73	2	3	0
27	74	2	3	0
27	75	2	3	0
27	76	2	2	0
27	77	2	6	0
27	78	2	2	0
27	79	2	2	0
27	80	2	3	0
27	81	2	2	0
27	82	2	2	0
27	83	2	91	0
27	84	2	2	0
27	85	2	2	0
27	86	2	2	0
27	87	2	20	0
27	670	2	56	0
27	88	2	5	0
27	89	2	2	0
27	678	2	23	0
27	90	2	7	0
27	91	2	2	0
27	92	2	2	0
27	93	2	2	0
27	94	2	2	0
27	95	2	7	0
27	96	2	4	0
27	97	2	2	0
27	98	2	2	0
27	99	2	2	0
27	100	2	2	0
27	101	2	2	0
27	102	2	2	0
27	103	2	2	0
27	104	2	2	0
27	105	2	2	0
27	106	2	3	0
27	107	2	11	0
27	108	2	2	0
27	109	2	2	0
27	110	2	2	0
27	111	2	11	0
27	112	2	3	0
27	113	2	2	0
27	114	2	2	0
27	115	2	11	0
27	116	2	2	0
27	117	2	3	0
27	118	2	3	0
27	119	2	2	0
27	120	2	2	0
27	121	2	14	0
27	122	2	3	0
27	123	2	4	0
27	124	2	3	0
27	125	2	3	0
27	126	2	8	0
27	127	2	2	0
27	128	2	2	0
27	129	2	3	0
27	130	2	2	0
27	131	2	3	0
27	132	2	2	0
27	133	2	5	0
27	134	2	2	0
27	135	2	2	0
27	136	2	20	0
27	137	2	2	0
27	138	2	23	0
27	139	2	10	0
27	140	2	5	0
27	141	2	2	0
27	142	2	7	0
27	143	2	3	0
27	144	2	2	0
27	145	2	2	0
27	146	2	2	0
27	147	2	2	0
27	148	2	2	0
27	149	2	2	0
27	150	2	2	0
27	151	2	4	0
27	152	2	2	0
27	153	2	2	0
27	154	2	4	0
27	155	2	3	0
27	156	2	2	0
27	157	2	3	0
27	158	2	8	0
27	159	2	2	0
27	160	2	20	0
27	161	2	5	0
27	162	2	2	0
27	163	2	2	0
27	164	2	3	0
27	165	2	2	0
27	166	2	3	0
27	167	2	4	0
27	168	2	2	0
27	169	2	2	0
27	170	2	5	0
27	171	2	3	0
27	172	2	2	0
27	173	2	3	0
27	174	2	2	0
27	175	2	2	0
27	176	2	2	0
27	177	2	2	0
27	178	2	2	0
27	179	2	2	0
27	180	2	3	0
27	181	2	3	0
27	182	2	2	0
27	183	2	2	0
27	184	2	11	0
27	185	2	2	0
27	186	2	2	0
27	187	2	2	0
27	188	2	2	0
27	189	2	2	0
27	190	2	2	0
27	191	2	2	0
27	192	2	2	0
27	193	2	3	0
27	194	2	2	0
27	195	2	5	0
27	196	2	2	0
27	197	2	2	0
27	198	2	5	0
27	199	2	4	0
27	200	2	7	0
27	201	2	2	0
27	202	2	4	0
27	203	2	12	0
27	204	2	3	0
27	205	2	2	0
27	206	2	2	0
27	207	2	2	0
27	208	2	2	0
27	209	2	2	0
27	210	2	2	0
27	211	2	2	0
27	212	2	2	0
27	213	2	3	0
27	214	2	2	0
27	215	2	3	0
27	216	2	2	0
27	217	2	2	0
27	218	2	2	0
27	219	2	6	0
27	220	2	2	0
27	221	2	2	0
27	222	2	8	0
27	223	2	2	0
27	224	2	2	0
27	225	2	2	0
27	226	2	2	0
27	227	2	2	0
27	228	2	4	0
27	229	2	2	0
27	230	2	2	0
27	231	2	16	0
27	232	2	2	0
27	233	2	2	0
27	234	2	2	0
27	235	2	2	0
27	236	2	2	0
27	237	2	2	0
27	238	2	2	0
27	239	2	2	0
27	240	2	3	0
27	241	2	2	0
27	242	2	4	0
27	243	2	2	0
27	244	2	3	0
27	245	2	2	0
27	246	2	2	0
27	247	2	3	0
27	248	2	2	0
27	249	2	2	0
27	250	2	2	0
27	251	2	2	0
27	252	2	2	0
27	253	2	3	0
27	254	2	2	0
27	255	2	6	0
27	256	2	3	0
27	257	2	2	0
27	258	2	4	0
27	259	2	2	0
27	260	2	2	0
27	261	2	3	0
27	262	2	2	0
27	263	2	2	0
27	264	2	2	0
27	265	2	2	0
27	266	2	2	0
27	267	2	2	0
27	268	2	2	0
27	269	2	2	0
27	270	2	2	0
27	271	2	4	0
27	272	2	2	0
27	273	2	2	0
27	274	2	2	0
27	275	2	5	0
27	276	2	3	0
27	277	2	2	0
27	278	2	3	0
27	279	2	2	0
27	280	2	2	0
27	281	2	2	0
27	282	2	2	0
27	283	2	2	0
27	284	2	2	0
27	285	2	2	0
27	286	2	2	0
27	287	2	2	0
27	288	2	2	0
27	289	2	2	0
27	290	2	2	0
27	291	2	2	0
27	292	2	2	0
27	293	2	2	0
27	294	2	2	0
27	295	2	6	0
27	296	2	2	0
27	297	2	2	0
27	298	2	3	0
27	299	2	2	0
27	300	2	3	0
27	301	2	2	0
27	302	2	2	0
27	303	2	2	0
27	304	2	2	0
27	305	2	3	0
27	306	2	2	0
27	307	2	2	0
27	308	2	2	0
27	309	2	2	0
27	310	2	2	0
27	311	2	2	0
27	312	2	5	0
27	313	2	2	0
27	314	2	2	0
27	315	2	5	0
27	316	2	2	0
27	317	2	3	0
27	318	2	2	0
27	319	2	2	0
27	320	2	2	0
27	321	2	2	0
27	322	2	2	0
27	323	2	2	0
27	324	2	2	0
27	325	2	2	0
27	326	2	2	0
27	327	2	2	0
27	328	2	2	0
27	329	2	3	0
27	330	2	2	0
27	331	2	2	0
27	332	2	2	0
27	333	2	2	0
27	334	2	2	0
27	335	2	2	0
27	336	2	2	0
27	337	2	3	0
27	338	2	2	0
27	339	2	2	0
27	340	2	2	0
27	341	2	2	0
27	342	2	2	0
27	343	2	2	0
27	344	2	2	0
27	345	2	3	0
27	346	2	2	0
27	347	2	2	0
27	348	2	2	0
27	349	2	2	0
27	350	2	2	0
27	351	2	2	0
27	352	2	6	0
27	353	2	2	0
27	354	2	2	0
27	355	2	2	0
27	356	2	14	0
27	357	2	3	0
27	358	2	3	0
27	359	2	3	0
27	360	2	2	0
27	361	2	2	0
27	362	2	2	0
27	363	2	3	0
27	364	2	2	0
27	365	2	2	0
27	366	2	2	0
27	367	2	2	0
27	368	2	2	0
27	369	2	2	0
27	370	2	4	0
27	371	2	2	0
27	372	2	2	0
27	373	2	2	0
27	374	2	2	0
27	375	2	5	0
27	376	2	2	0
27	377	2	2	0
27	378	2	3	0
27	379	2	2	0
27	380	2	2	0
27	381	2	2	0
27	382	2	2	0
27	383	2	2	0
27	384	2	2	0
27	385	2	2	0
27	386	2	4	0
27	387	2	2	0
27	388	2	2	0
27	389	2	2	0
27	390	2	2	0
27	391	2	3	0
27	392	2	2	0
27	393	2	2	0
27	394	2	2	0
27	395	2	2	0
27	396	2	2	0
27	397	2	2	0
27	398	2	2	0
27	399	2	3	0
27	400	2	2	0
27	401	2	2	0
27	402	2	2	0
27	403	2	2	0
27	404	2	2	0
27	405	2	2	0
27	406	2	4	0
27	407	2	2	0
27	408	2	2	0
27	409	2	2	0
27	410	2	3	0
27	411	2	2	0
27	412	2	4	0
27	413	2	5	0
27	414	2	2	0
27	415	2	2	0
27	416	2	2	0
27	417	2	2	0
27	418	2	2	0
27	419	2	3	0
27	420	2	2	0
27	421	2	3	0
27	422	2	2	0
27	423	2	2	0
27	424	2	2	0
27	425	2	2	0
27	426	2	2	0
27	427	2	4	0
27	428	2	3	0
27	429	2	2	0
27	430	2	2	0
27	431	2	2	0
27	432	2	2	0
27	433	2	2	0
27	434	2	2	0
27	435	2	2	0
27	436	2	4	0
27	437	2	2	0
27	438	2	2	0
27	439	2	2	0
27	440	2	2	0
27	441	2	2	0
27	442	2	2	0
27	443	2	6	0
27	444	2	2	0
27	445	2	2	0
27	446	2	3	0
27	447	2	2	0
27	448	2	2	0
27	449	2	2	0
27	450	2	2	0
27	451	2	2	0
27	452	2	2	0
27	453	2	2	0
27	454	2	2	0
27	455	2	3	0
27	456	2	2	0
27	457	2	2	0
27	458	2	2	0
27	459	2	3	0
27	460	2	2	0
27	461	2	2	0
27	462	2	2	0
27	463	2	2	0
27	464	2	4	0
27	465	2	2	0
27	466	2	2	0
27	467	2	2	0
27	468	2	2	0
27	469	2	2	0
27	470	2	2	0
27	471	2	2	0
27	472	2	2	0
27	473	2	4	0
27	474	2	2	0
27	475	2	2	0
27	476	2	2	0
27	477	2	2	0
27	478	2	2	0
27	479	2	2	0
27	480	2	4	0
27	481	2	9	0
27	482	2	7	0
27	483	2	2	0
27	484	2	2	0
27	485	2	2	0
27	486	2	2	0
27	487	2	2	0
27	488	2	2	0
27	489	2	2	0
27	490	2	6	0
27	491	2	2	0
27	492	2	2	0
27	493	2	2	0
27	494	2	2	0
27	495	2	2	0
27	496	2	2	0
27	497	2	2	0
27	498	2	2	0
27	499	2	2	0
27	500	2	2	0
27	501	2	2	0
27	502	2	2	0
27	503	2	2	0
27	504	2	2	0
27	505	2	2	0
27	506	2	2	0
27	507	2	2	0
27	508	2	2	0
27	509	2	2	0
27	510	2	2	0
27	511	2	2	0
27	512	2	2	0
27	513	2	2	0
27	514	2	2	0
27	515	2	2	0
27	516	2	2	0
27	517	2	2	0
27	518	2	2	0
27	519	2	12	0
27	520	2	2	0
27	521	2	5	0
27	522	2	2	0
27	523	2	2	0
27	524	2	3	0
27	525	2	2	0
27	526	2	2	0
27	527	2	13	0
27	528	2	2	0
27	529	2	2	0
27	530	2	2	0
27	531	2	2	0
27	532	2	3	0
27	533	2	3	0
27	534	2	2	0
27	535	2	2	0
27	536	2	2	0
27	537	2	2	0
27	538	2	2	0
27	539	2	2	0
27	540	2	2	0
27	541	2	2	0
27	542	2	8	0
27	543	2	3	0
27	544	2	2	0
27	545	2	2	0
27	546	2	2	0
27	547	2	2	0
27	548	2	2	0
27	549	2	2	0
27	550	2	2	0
27	551	2	2	0
27	552	2	2	0
27	553	2	2	0
27	554	2	2	0
27	555	2	2	0
27	556	2	2	0
27	557	2	2	0
27	558	2	2	0
27	559	2	2	0
27	560	2	2	0
27	561	2	3	0
27	562	2	2	0
27	563	2	2	0
27	564	2	2	0
27	565	2	2	0
27	566	2	2	0
27	567	2	2	0
27	568	2	2	0
27	569	2	4	0
27	570	2	2	0
27	571	2	2	0
27	572	2	2	0
27	573	2	10	0
27	574	2	4	0
27	575	2	2	0
27	576	2	2	0
27	577	2	2	0
27	578	2	2	0
27	579	2	2	0
27	580	2	2	0
27	581	2	2	0
27	582	2	2	0
27	583	2	2	0
27	584	2	2	0
27	585	2	2	0
27	586	2	2	0
27	587	2	2	0
27	588	2	2	0
27	589	2	2	0
27	590	2	2	0
27	591	2	2	0
27	592	2	2	0
27	593	2	3	0
27	594	2	2	0
27	595	2	2	0
27	596	2	2	0
27	597	2	2	0
27	598	2	2	0
27	599	2	2	0
27	600	2	2	0
27	601	2	2	0
27	602	2	3	0
27	603	2	2	0
27	604	2	2	0
27	605	2	2	0
27	606	2	2	0
27	607	2	2	0
27	608	2	2	0
27	609	2	3	0
27	610	2	2	0
27	611	2	2	0
27	612	2	2	0
27	613	2	2	0
27	614	2	2	0
27	615	2	2	0
27	616	2	2	0
27	617	2	3	0
27	618	2	2	0
27	619	2	2	0
27	620	2	2	0
27	621	2	2	0
27	622	2	2	0
27	623	2	2	0
27	624	2	2	0
27	625	2	3	0
27	626	2	2	0
27	627	2	2	0
27	628	2	5	0
27	629	2	2	0
27	630	2	2	0
27	631	2	2	0
27	632	2	2	0
27	633	2	2	0
27	634	2	2	0
27	635	2	2	0
27	636	2	2	0
27	637	2	2	0
27	638	2	2	0
27	639	2	2	0
27	640	2	3	0
27	641	2	2	0
27	642	2	2	0
27	643	2	3	0
27	644	2	2	0
27	645	2	2	0
27	646	2	2	0
27	647	2	2	0
27	648	2	2	0
27	649	2	2	0
27	650	2	2	0
27	651	2	2	0
27	652	2	2	0
27	653	2	2	0
27	654	2	2	0
27	655	2	2	0
27	656	2	3	0
27	657	2	2	0
27	658	2	2	0
27	659	2	2	0
27	660	2	2	0
28	1	2	2	0
28	2	2	118	0
28	662	2	151	0.013245033112582781
28	3	2	145	0
28	667	2	109	0
28	669	2	58	0
28	671	2	1804	0
28	4	2	67	0
28	5	2	90	0
28	6	2	6	0
28	7	2	70	0
28	672	2	22	0
28	8	2	2	0
28	9	2	35	0
28	10	2	26	0
28	11	2	3	0
28	12	2	30	0
28	13	2	6	0
28	666	2	162	0
28	674	2	61	0
28	14	2	43	0
28	15	2	2	0
28	16	2	2	0
28	673	2	114	0
28	676	2	59	0
28	17	2	8	0
28	18	2	2	0
28	665	2	86	0
28	19	2	6	0
28	664	2	107	0
28	20	2	2	0
28	21	2	36	0
28	22	2	19	0
28	23	2	107	0
28	24	2	34	0
28	675	2	109	0
28	25	2	2	0
